id,price_prediction
27873,8055741.93469969
27874,8737606.931512712
27875,9240049.195355833
27876,7598432.836151474
27877,10057145.963060765
27878,8341358.49169175
27879,8010507.073563581
27880,8720363.832247024
27881,16289143.981982155
27882,14715367.955313059
27883,24075041.192533933
27884,28418730.46398754
27885,40851189.32691835
27886,112420047.25396214
27887,10354651.101122588
27888,10262295.455468625
27889,9356064.94161033
27890,9734272.083944203
27891,9485968.83277207
27892,10174165.240353584
27893,10165680.42178935
27894,11416249.726470139
27895,9815286.325778881
27896,10549381.046033457
27897,11390724.986862075
27898,23545477.4404546
27899,15270224.082415463
27900,26386585.074389342
27901,39689005.91806153
27902,100494038.59779312
27903,64652205.22505038
27904,48900614.26451958
27905,90036184.80584484
27906,4627321.234524967
27907,90172558.7311397
27908,69923030.36012991
27909,17358261.62840061
27910,11249676.36005145
27911,18787684.89572616
27912,5979515.892434265
27913,6206668.589723115
27914,6421857.486517754
27915,8219071.966388198
27916,9531009.36033883
27917,11624049.928665342
27918,12579541.885459794
27919,12574669.2995469
27920,25414332.247865472
27921,7523736.952031054
27922,3068722.494247551
27923,9269057.620097555
27924,6719668.651980775
27925,6143193.2572451085
27926,7263961.622287934
27927,12231087.575648904
27928,13270382.123439124
27929,18255648.190923136
27930,12428787.408740506
27931,8969839.496030016
27932,65085972.74444909
27933,8946581.572168652
27934,8364809.52799943
27935,11146408.4937443
27936,14392825.14711874
27937,8887178.393429143
27938,12961615.669651361
27939,11487111.620727345
27940,11742426.303731516
27941,11630136.542379033
27942,11182351.302502751
27943,12349612.163476905
27944,12515272.582253668
27945,14003936.110269912
27946,10203583.312757695
27947,12893742.968628787
27948,12948903.757939043
27949,10760015.810528845
27950,4581740.745247444
27951,8408622.02170009
27952,5081058.819066143
27953,8250618.387335411
27954,8475119.383847816
27955,9067221.95355003
27956,8272630.328686197
27957,11311855.086211948
27958,13777138.48463949
27959,11658501.244991355
27960,13427105.90946085
27961,9683368.453156188
27962,10078910.414660254
27963,10005690.830809109
27964,10717960.585157061
27965,10464280.979899365
27966,11486618.713824514
27967,11414108.299347939
27968,9975027.92916844
27969,10707119.312168809
27970,11873264.686685342
27971,10648446.049719015
27972,10322502.737420488
27973,48531665.690465994
27974,17560109.417350233
27975,78739125.51794738
27976,92647773.10302806
27977,215939551.89763135
27978,198663570.9782813
27979,17542748.135974668
27980,38369889.18813571
27981,16919479.327290338
27982,16818158.722622406
27983,25855857.327315412
27984,66598055.48923906
27985,15458471.896206673
27986,10202539.955274498
27987,9494702.257904293
27988,11419626.795881422
27989,13811399.18304991
27990,13044446.818006065
27991,20529480.5659837
27992,5639168.178838877
27993,7545773.983201785
27994,9875638.109280184
27995,9877438.590005381
27996,12398095.760097077
27997,15720154.350029528
27998,10737914.097067434
27999,11136480.092860615
28000,13368752.835459743
28001,4640542.683714327
28002,6873854.567920967
28003,8267339.310327165
28004,20523997.145138625
28005,6800658.232424518
28006,9114384.72612984
28007,14932382.316537475
28008,23505614.743969254
28009,21314491.768457588
28010,11623862.048408415
28011,6925202.300921536
28012,8643119.857067928
28013,9963121.907218916
28014,10613565.671260426
28015,10388414.765716435
28016,18503407.39961384
28017,22831184.188276466
28018,5860393.249359898
28019,7050202.592681804
28020,6885012.016924485
28021,17327985.97893792
28022,145426607.91055104
28023,8269472.275835958
28024,11212889.809248576
28025,7539143.2573971925
28026,10225469.204239508
28027,11124918.576716498
28028,11677355.413416138
28029,27842707.489235055
28030,22632334.62981363
28031,18593246.37047214
28032,48324511.02212436
28033,27308368.19307064
28034,27012792.320194434
28035,43301389.22185307
28036,12960730.913581282
28037,14841182.696277961
28038,6537547.6130765835
28039,8348354.958834274
28040,13770579.979987923
28041,17907682.51197294
28042,9329209.213369204
28043,11094900.162332136
28044,14623517.384334365
28045,17465972.342456616
28046,13345485.022623356
28047,19583341.01156564
28048,11297182.165605849
28049,19678026.68070206
28050,6840118.222156022
28051,7321062.237728371
28052,7132183.648770277
28053,7921617.7209626
28054,32290397.576942272
28055,19847859.50856103
28056,32628733.22023436
28057,35571821.43261563
28058,3723443.117903091
28059,10263260.535755176
28060,18116477.21669444
28061,5571084.092187101
28062,5080842.894228406
28063,6266103.141384048
28064,7055929.515481878
28065,6812398.385845872
28066,7297639.129180522
28067,10840314.11307103
28068,11884630.498908713
28069,13040820.950610472
28070,4018033.8317943844
28071,4349202.197047695
28072,6739191.440286911
28073,7116589.957295568
28074,9716156.558820266
28075,5246421.965356951
28076,6044275.650243347
28077,5551042.672077328
28078,10976254.006774906
28079,8592881.512497032
28080,9436524.30290329
28081,25924867.759365372
28082,24222969.37258667
28083,15404690.082055585
28084,5313997.086053804
28085,9061778.211772108
28086,19965203.560139783
28087,9286443.77188979
28088,40469971.665215574
28089,5341059.526617718
28090,6610887.871448859
28091,7402827.101322579
28092,8337470.320696296
28093,9318457.365376776
28094,16257629.920677658
28095,14761611.758082759
28096,17468188.435431726
28097,32613640.413291063
28098,8121882.8207473215
28099,14089422.410727227
28100,18207562.145575978
28101,36067619.666893415
28102,30993348.0090324
28103,40657358.025506936
28104,43301389.22185307
28105,89009341.29708543
28106,7604129.8959774915
28107,9468026.15682711
28108,17108268.702669356
28109,14169124.020543676
28110,41835834.41504725
28111,82524684.2236672
28112,11538499.711783519
28113,20221718.000689365
28114,35513969.68076811
28115,10079047.820514271
28116,9706635.837431947
28117,12092404.728811398
28118,12992248.15882351
28119,17712446.901640426
28120,38828720.20933131
28121,5658043.594261194
28122,8337859.9127874505
28123,8281708.431111138
28124,4801478.463888389
28125,5413278.412291743
28126,5815258.733405715
28127,5736407.864004763
28128,7152334.407884662
28129,7250607.148578407
28130,8371146.712848297
28131,8736935.800818466
28132,7810802.172876714
28133,9845694.84384625
28134,11620187.355431814
28135,15749267.661614995
28136,5468821.028819083
28137,5760833.697522131
28138,13308115.25917296
28139,14119617.562638877
28140,15662445.366028007
28141,7026973.462068385
28142,17221767.640707754
28143,19468124.533977825
28144,18124163.0325288
28145,16365136.615268432
28146,41615138.55935236
28147,21979088.589136004
28148,16261480.251213515
28149,17696335.90554585
28150,7195859.618007622
28151,6239649.721632055
28152,11018009.819885453
28153,10452362.972783865
28154,9876677.100024723
28155,16856805.074474312
28156,25421374.176338997
28157,12269297.280142901
28158,11100198.34695911
28159,12772974.039030274
28160,6575408.533963632
28161,9349829.164788617
28162,8045367.681663881
28163,8985511.403239733
28164,9029099.872057272
28165,8698484.453282785
28166,9046316.73450465
28167,11254513.935140776
28168,17716432.90166035
28169,8764800.02668854
28170,5930699.706771007
28171,4547377.061735885
28172,5088398.402852344
28173,7884864.350329996
28174,19362977.320302755
28175,9280024.786562324
28176,8455810.146863803
28177,11733845.519627793
28178,10316595.826038074
28179,9307712.994270457
28180,10060958.96133587
28181,10367037.697944455
28182,11258636.875231368
28183,10517649.74400069
28184,10545030.76953366
28185,10250648.514023913
28186,9955360.685015779
28187,11012713.368966509
28188,9358245.943747915
28189,7469308.850199712
28190,12171700.899784492
28191,21115033.570671454
28192,24991751.421119373
28193,7589692.664523572
28194,8867881.360541886
28195,16701715.358652256
28196,5937512.340996962
28197,9559527.080720177
28198,12348310.262562871
28199,7292282.062772401
28200,21090224.460367814
28201,8044131.208091464
28202,6408964.408865051
28203,6864733.521611129
28204,7498032.477149297
28205,8155678.452082497
28206,5271836.082328344
28207,23506762.868192744
28208,23742049.985898674
28209,5861997.277993293
28210,6209488.826944218
28211,81809622.84471229
28212,6124561.2481614845
28213,139524638.55849954
28214,32025685.63334285
28215,20748674.476210255
28216,6596529.869863873
28217,111564148.24097177
28218,158504021.85624573
28219,131076575.79777893
28220,191311561.33256674
28221,297473176.79308695
28222,17398132.816024777
28223,14330150.29159993
28224,153006012.51200235
28225,7698099.962056427
28226,7338483.486569664
28227,8217700.125235968
28228,10334307.30647837
28229,21429409.676397886
28230,10131719.271436006
28231,13483855.136512112
28232,9913575.936845604
28233,28943321.27824637
28234,78133932.51024792
28235,126513697.24228421
28236,307652352.6802637
28237,37248421.45690887
28238,129090041.74234378
28239,27451011.777641706
28240,19230015.293493222
28241,195696248.85886726
28242,14685067.32873207
28243,17361823.410370953
28244,9308075.089126604
28245,11287925.09620138
28246,5613479.0260892
28247,6552448.066302163
28248,8446036.83596235
28249,13759132.952705087
28250,14190978.51046618
28251,21806510.291419048
28252,7571240.721697679
28253,14953005.818413459
28254,6558307.8287885245
28255,8672216.149927188
28256,10876045.255024932
28257,8786056.014302969
28258,13997217.457793958
28259,12089825.291860936
28260,19506659.319554802
28261,19462346.734912295
28262,36151723.75015819
28263,37602943.61683747
28264,6733900.692113497
28265,8049703.704282385
28266,8106186.442814186
28267,8889373.488426004
28268,11283678.378501259
28269,6417452.786883916
28270,7399165.399476115
28271,9982702.957835037
28272,12552838.967983633
28273,13700195.803285798
28274,22202969.043034468
28275,9151555.59204515
28276,4667484.6437317245
28277,4375169.052860131
28278,7059642.470928541
28279,8137573.071437467
28280,14326204.00898189
28281,6325177.075912067
28282,6386235.690699014
28283,8695215.155914754
28284,11435132.704262938
28285,21536599.59132238
28286,31812008.944354635
28287,6132737.7800481375
28288,8069768.346055598
28289,8801409.910993291
28290,9069542.786563335
28291,9653228.255062733
28292,10478044.19617208
28293,11298876.873732751
28294,20389149.250111572
28295,5415112.699058191
28296,5841822.924906807
28297,5549941.992878458
28298,6884026.29750793
28299,7659997.684901164
28300,8018986.822676465
28301,8288263.549690914
28302,8363903.737220631
28303,9956271.750163432
28304,8859213.972716624
28305,9682537.005755149
28306,11622875.429718602
28307,17423949.513578467
28308,4089677.1304006116
28309,5688172.478749655
28310,6701728.944798459
28311,6038345.001087955
28312,5519386.037111232
28313,9372498.032797493
28314,8528579.604027797
28315,9627678.379129378
28316,11649066.058302073
28317,12274803.819469925
28318,13129349.277699646
28319,17058312.7658736
28320,19226440.767034907
28321,22285357.592603058
28322,28494632.559522416
28323,28742024.55263566
28324,44236470.56597168
28325,58558325.23947865
28326,9644640.073412843
28327,5059224.851708523
28328,6077656.73737933
28329,6844540.39627236
28330,7548643.636000438
28331,6254875.053532246
28332,8279878.755250913
28333,8261147.799927189
28334,16753452.965222195
28335,13931095.029003805
28336,25107782.07166835
28337,33960343.45363798
28338,51348864.982438155
28339,32687364.720455598
28340,33425534.335161652
28341,6632877.148198282
28342,10916706.502786802
28343,13304703.205484573
28344,33703862.904651836
28345,10566984.608223978
28346,20813134.086128354
28347,6806431.199151307
28348,7761183.0753948325
28349,6879306.762333248
28350,7023282.838782381
28351,7829379.301768348
28352,8431516.8618883
28353,5766354.111368175
28354,9881010.928939372
28355,9017786.348799756
28356,10599658.846780073
28357,7564865.241980796
28358,18459037.946170107
28359,17276563.15277264
28360,92135381.55725648
28361,15693629.32057384
28362,24041368.86989303
28363,11101037.61196203
28364,13064792.756284997
28365,16463592.833366726
28366,25012511.49962405
28367,31615596.27600595
28368,41637421.156738326
28369,8795841.012427414
28370,11467755.074007418
28371,13626778.560330534
28372,9494387.78063403
28373,6349174.684210196
28374,5021939.713043041
28375,5994152.920278267
28376,6661918.689355451
28377,6979902.898048105
28378,7277372.567311955
28379,7200726.906751315
28380,8924717.527017668
28381,13936248.12152245
28382,4339884.5268075485
28383,8001156.929682483
28384,9859587.308808802
28385,12297880.055975704
28386,11565772.173546804
28387,5609073.414958111
28388,4986043.179421135
28389,6577809.675124985
28390,27836373.13159232
28391,13581585.604657779
28392,14501276.955173824
28393,15195332.810879871
28394,64414728.532457
28395,6747965.27955639
28396,8323789.453663023
28397,8749593.835822001
28398,9642896.420353947
28399,105573921.49902025
28400,161456887.98826224
28401,21573202.48470855
28402,103100397.50121771
28403,108271107.71344998
28404,10689900.85535769
28405,12961442.879351381
28406,8688698.469637008
28407,12659173.307361599
28408,18436354.93833438
28409,10619038.771237157
28410,6137172.972799679
28411,7811249.076637593
28412,7865970.580933262
28413,10435531.581742322
28414,12080904.030894333
28415,19741029.42302796
28416,18947178.778653476
28417,36379092.41333036
28418,9792388.559884453
28419,6546068.6834984245
28420,15323332.2117611
28421,17429817.4319238
28422,15912259.46165916
28423,26429884.373379294
28424,10465501.265732255
28425,8826189.041039191
28426,4724267.416390303
28427,6174475.51368467
28428,6141901.5128110945
28429,5970899.761450527
28430,13459219.149566747
28431,10817043.795607863
28432,28253697.334017243
28433,9233849.073326169
28434,7692222.9502272615
28435,8919700.99315256
28436,11379261.61371806
28437,7304243.642529114
28438,5673702.771907193
28439,6183515.513572253
28440,7701458.084274259
28441,8478306.02071615
28442,10132119.145076826
28443,8918225.494701907
28444,10971798.20866965
28445,12155512.800194392
28446,18780973.035014514
28447,7724953.754804654
28448,7801538.288559054
28449,9897057.897735333
28450,6254965.365447142
28451,5996500.2996800095
28452,4364754.594422525
28453,8953040.509941492
28454,9757889.21997398
28455,7120767.420988326
28456,8212570.102298151
28457,20048531.84321516
28458,28522409.590207864
28459,32704609.400933873
28460,14203284.026856579
28461,5611750.790531623
28462,5588083.164476254
28463,6349675.193773167
28464,6998464.021543888
28465,6929057.117386559
28466,56056097.386894144
28467,15808331.877279293
28468,22576599.88851969
28469,97833062.75429082
28470,18643257.932925496
28471,6639836.7136709085
28472,7640948.241004226
28473,6749138.46344995
28474,7468526.693743044
28475,5822319.288734326
28476,7768476.483951945
28477,9829772.453022161
28478,9731207.61908254
28479,9887395.17656229
28480,15196116.952120563
28481,31480631.048093624
28482,23491934.357668586
28483,26647741.23217235
28484,13082692.778085114
28485,71670598.29953688
28486,11647296.363321068
28487,4186720.13456391
28488,4764376.446040832
28489,6467473.54946249
28490,6038004.919084974
28491,10917552.676385589
28492,6808939.537090968
28493,23079506.659389455
28494,37664691.26764938
28495,38323003.29917225
28496,41529338.01662963
28497,45664682.82914625
28498,8128283.08118737
28499,7466384.453920556
28500,7606746.842205737
28501,7218042.201765951
28502,7692183.17005532
28503,7730201.509916558
28504,8606726.450740317
28505,8548247.669172853
28506,6744692.429033425
28507,6170937.443070225
28508,8817476.634423152
28509,57468365.29504555
28510,25624847.473603357
28511,3739803.572854809
28512,23766773.710346825
28513,303194265.54626644
28514,7504219.079300658
28515,59251851.97205349
28516,7683877.133663344
28517,320406932.85549
28518,5564388.221621091
28519,5956193.331652741
28520,5830741.22733605
28521,6111805.782503833
28522,6121002.892431711
28523,6828738.185275225
28524,18210157.492391214
28525,26104553.18496623
28526,40532344.23654523
28527,26110448.381200895
28528,21762705.881245963
28529,9719245.251448467
28530,11906852.733480692
28531,11925587.53440876
28532,13678785.222308824
28533,12317907.959797055
28534,8977418.459005577
28535,8360367.544893349
28536,50341202.136166476
28537,12529867.900824621
28538,34039153.758799
28539,9202959.230437126
28540,38582807.96721698
28541,6527321.420547266
28542,7388731.652969996
28543,10488652.915086698
28544,8625215.961607127
28545,11929544.148994071
28546,18431576.322166476
28547,13062940.450408682
28548,7120472.575597716
28549,9460712.503945546
28550,8109253.359140138
28551,16989441.959543645
28552,22934902.448032957
28553,7720473.28828276
28554,14798699.371248465
28555,91335195.51263626
28556,84837353.34684756
28557,19570435.67222473
28558,7995786.485923694
28559,14803712.811253441
28560,17832819.248325963
28561,17326886.59822331
28562,9158116.690044586
28563,9092548.60160717
28564,28944878.422255315
28565,34442174.771913335
28566,48322709.3416212
28567,29352941.789626967
28568,9716016.031177571
28569,87377735.79917163
28570,6051818.532823385
28571,6428862.22364061
28572,6804273.545703509
28573,6431864.997589822
28574,5628880.198366216
28575,15734887.966453636
28576,8261983.001881072
28577,8918777.554789502
28578,8132237.373315354
28579,7961408.12938562
28580,7749688.878754688
28581,7273633.1552733
28582,6989788.172555979
28583,8971367.655411035
28584,9102769.75855501
28585,9989314.050395114
28586,11399752.164096648
28587,23967994.107480284
28588,20063761.68354598
28589,23997529.241247986
28590,11984808.74177095
28591,19675274.374081522
28592,16870032.910774577
28593,37296292.84429207
28594,41136322.42751903
28595,41362282.78737261
28596,23838417.4197091
28597,9738993.451733124
28598,12287232.866676666
28599,11998836.616102265
28600,10509671.2293569
28601,18287508.321346045
28602,19978833.080814857
28603,22263128.468816705
28604,20243936.203379434
28605,36824663.2285933
28606,63567884.46952606
28607,9567677.195053887
28608,19830276.171316903
28609,6370095.066933446
28610,8473572.628656385
28611,8575911.403921993
28612,8473476.459562952
28613,9369097.901383536
28614,8253357.358837625
28615,20457391.689987853
28616,56105740.11541703
28617,68496257.62301703
28618,26291061.580238763
28619,133316087.34612189
28620,94864880.1373522
28621,147937530.03255367
28622,128772575.4975288
28623,77230728.54284519
28624,11745463.582018828
28625,9488099.000726841
28626,9508071.457177475
28627,15066483.504716165
28628,16547281.634076579
28629,15661495.848445378
28630,15337442.255602248
28631,25047730.549081665
28632,9418471.257184528
28633,11413720.987425707
28634,13198931.023546677
28635,28867560.479911387
28636,71258613.78712803
28637,12259485.56909892
28638,15859755.902608557
28639,16602347.759559782
28640,17069794.351269092
28641,17435765.16264464
28642,15053350.266245652
28643,8035246.144139114
28644,7594853.880776778
28645,8443425.582930474
28646,9606795.298045527
28647,9896376.428259738
28648,9405087.057472475
28649,10585291.370831175
28650,11367806.77211582
28651,18720075.262108795
28652,11047811.53497884
28653,18057571.175132684
28654,14685773.133940771
28655,18520802.257385146
28656,25006063.97877647
28657,10434054.409167474
28658,9483444.933261108
28659,13878494.881336322
28660,14525421.523117041
28661,13751983.875857864
28662,18089037.0573868
28663,7259226.657371552
28664,19731511.560060892
28665,13587502.144765846
28666,13420437.757176708
28667,21649051.04439367
28668,4058016.8210087325
28669,8283604.951761494
28670,8463330.992738914
28671,10869100.915872758
28672,9467343.832367435
28673,11068289.644213779
28674,15174955.458402498
28675,15379970.10413609
28676,18551886.603177365
28677,18399311.384489886
28678,9218140.13427115
28679,18218263.946656603
28680,7141232.4427853925
28681,13785339.367125338
28682,17628813.701855063
28683,7272129.246665546
28684,9243305.196884597
28685,7827121.152750155
28686,8359597.873356944
28687,7504219.079300658
28688,7716052.040536167
28689,8822228.614878347
28690,11443558.372448504
28691,11871812.933117708
28692,14391082.71894388
28693,24049683.622086376
28694,41541538.55487969
28695,13572625.386506308
28696,32377582.71297242
28697,6625900.161786074
28698,6925940.7420036215
28699,6838403.843533251
28700,6624842.229288534
28701,7663228.501801833
28702,8164733.7159432825
28703,8324259.898661529
28704,10021455.338842206
28705,7968987.99853462
28706,8948644.542125182
28707,11263832.696353968
28708,10336080.051081665
28709,20950947.936377957
28710,8076706.331029518
28711,7300539.701095932
28712,5302206.479357556
28713,5588877.343097941
28714,8509597.026359014
28715,5509351.4577360805
28716,5539592.996300558
28717,6842590.4742231835
28718,6693079.509403611
28719,7338910.306475746
28720,8278420.139528864
28721,7516434.846826977
28722,7536732.418534074
28723,7682507.401541838
28724,8376439.260774647
28725,9810242.90846612
28726,8786058.32070747
28727,9035923.799735894
28728,8905171.432510234
28729,10885107.05425586
28730,11602586.062220499
28731,13115582.540876916
28732,14735110.817115009
28733,17255637.725923054
28734,26905639.6954046
28735,37542494.94709038
28736,5142078.419236468
28737,8009147.047566555
28738,8661004.992046602
28739,20216412.262443915
28740,57568163.34896235
28741,6326517.629507204
28742,9793045.8891023
28743,10992045.234325921
28744,10183670.745956166
28745,7030730.3343556095
28746,8030658.373037596
28747,9244462.74539523
28748,8965520.609792707
28749,6162956.651456609
28750,8923583.69304476
28751,8290117.659130217
28752,11526500.779123567
28753,12955029.939200496
28754,13367727.911918065
28755,14109358.757957365
28756,14869810.69211082
28757,15144088.886680666
28758,19894018.71203519
28759,23464742.06427494
28760,9005442.012423951
28761,7758990.297729449
28762,6525838.0106369695
28763,6674064.472763833
28764,5503973.060371592
28765,9967454.417122979
28766,9087672.627191497
28767,14617619.582229672
28768,12184005.096561411
28769,15713253.79244869
28770,15106975.703458915
28771,13144641.974462816
28772,22631763.864296034
28773,21990669.966232277
28774,56538600.64306227
28775,9783724.284034569
28776,15927596.843231471
28777,29421139.24195212
28778,26699788.3822534
28779,51717800.74535955
28780,8260502.56679734
28781,7120615.4952725
28782,10273043.65854131
28783,8755044.25626293
28784,11204321.885523105
28785,12219032.479824863
28786,11396027.077196298
28787,12810240.982424948
28788,12844470.281595383
28789,12095237.87526465
28790,19388338.17302046
28791,24340035.78296322
28792,35420796.342510216
28793,8385540.556611051
28794,12856753.71649638
28795,18750900.68293217
28796,5822536.2947894
28797,7018322.930866207
28798,6812958.935805202
28799,8072505.473410823
28800,9181071.61162021
28801,9869715.015878452
28802,8705579.42931992
28803,8385200.853726644
28804,9468114.719309872
28805,14420300.236964867
28806,11104028.17428265
28807,12899320.916470783
28808,13719588.471356288
28809,18527517.59832629
28810,16500106.651483592
28811,25261286.71677873
28812,45058878.257540666
28813,50964890.997965485
28814,46089541.81745031
28815,19406580.57793744
28816,15538637.781167312
28817,19432900.02867152
28818,16214573.068442488
28819,13046765.039648527
28820,6583408.099209455
28821,7048432.588544498
28822,8168872.236363553
28823,11774789.733339531
28824,8900707.036384925
28825,7409512.246524485
28826,6593211.548419781
28827,7890900.228265146
28828,4562052.196729193
28829,5454699.551727785
28830,7470477.729454633
28831,8750795.97071579
28832,7749826.401257943
28833,15295140.206879556
28834,4947172.658599185
28835,9061475.28230343
28836,9762102.715318253
28837,5888334.871467732
28838,6223895.317938564
28839,6167634.163033592
28840,6891543.457920965
28841,9559527.080720177
28842,9161327.222422043
28843,8793152.668817198
28844,10812740.858002407
28845,9532001.953535343
28846,4250523.850108496
28847,5949915.137621132
28848,5472388.104231008
28849,5668961.7497353135
28850,5896473.375449951
28851,6545295.880805601
28852,6745138.008126527
28853,6958874.234107823
28854,31874157.798376188
28855,6345863.10427738
28856,7894774.2865694165
28857,7630443.96952507
28858,7484274.564566585
28859,3530695.695385478
28860,4051143.298164936
28861,12053259.334644971
28862,26576625.400080968
28863,7712513.068409682
28864,12943558.005021764
28865,16272523.152039597
28866,15007249.021117518
28867,20891233.545023367
28868,21886379.78703151
28869,64876983.0408333
28870,8500419.484636357
28871,13786685.295644255
28872,7790521.191765971
28873,8455119.174386771
28874,10580991.107313268
28875,15448828.768757215
28876,30564539.367269613
28877,46351586.74358383
28878,110679936.84797043
28879,34245899.97728997
28880,89206258.02325906
28881,103604235.98618217
28882,38899153.77645493
28883,51578782.5871249
28884,26415735.859143488
28885,22706881.75602503
28886,37036893.26584152
28887,10459131.854777904
28888,15219329.660930393
28889,24423286.38972033
28890,7670604.695983194
28891,17069794.351269092
28892,17213716.58273422
28893,23772595.010682754
28894,54467951.93893811
28895,11941223.137377463
28896,6636589.934983937
28897,6833141.937646042
28898,7259225.131399173
28899,7792357.648404014
28900,7824231.56038003
28901,9132522.26521195
28902,43699213.65268298
28903,10676039.303431032
28904,8648684.986876206
28905,10056866.212331664
28906,11416054.423221936
28907,15693413.954932006
28908,17814511.354462028
28909,16882473.415907264
28910,23261646.97687087
28911,8613527.929789525
28912,8727107.31333604
28913,13247404.16428969
28914,7471994.257670354
28915,14505702.822122045
28916,17164479.424637977
28917,12862834.600377267
28918,7855960.452424933
28919,9127567.093616998
28920,11820273.426575102
28921,14486628.308465557
28922,12955357.81592701
28923,19718826.295850873
28924,6048136.372748687
28925,6556448.055026215
28926,12564608.25997871
28927,6112633.027081253
28928,11109426.592763036
28929,7939308.431610275
28930,8113364.463545761
28931,8459675.84848189
28932,11461485.707914246
28933,10898170.77908769
28934,9861526.67287067
28935,11463020.819072673
28936,11363866.107544722
28937,11615033.429478345
28938,20449575.247326218
28939,5100213.982387358
28940,5966337.593857285
28941,6776158.908464441
28942,7772710.883635153
28943,8026199.037022968
28944,8842053.833737096
28945,11885935.659961779
28946,7279147.143734289
28947,8265807.584269632
28948,8561432.434243979
28949,7070556.108157572
28950,8169877.461143841
28951,9320578.430494951
28952,11348699.741029747
28953,5613497.525141217
28954,6038494.676118853
28955,6602418.896580355
28956,6708620.537323035
28957,6967426.3045083005
28958,6664411.98477101
28959,6669735.072243412
28960,7967052.350355866
28961,11386756.063265756
28962,13212659.852317773
28963,12334259.598536437
28964,13395665.05190639
28965,10814462.161418157
28966,10615380.531662958
28967,12211750.693934122
28968,12349978.656490054
28969,20359643.05830664
28970,31832356.497428454
28971,43088100.838107355
28972,11669630.537768407
28973,5775486.013907227
28974,5888685.992695391
28975,5963791.0618434865
28976,7606365.177265778
28977,6845469.224247561
28978,7804699.106686711
28979,7897804.402958116
28980,10474024.88621641
28981,12480343.174664034
28982,11749596.991083553
28983,14205270.32126077
28984,14327114.473210363
28985,17586394.395488422
28986,9681501.919918157
28987,5600042.868942974
28988,5711144.279404501
28989,7251780.697600442
28990,7014816.941125691
28991,16460799.530973203
28992,28480593.371186174
28993,30079594.354283296
28994,26332336.37021783
28995,56358338.48488431
28996,8600822.615914015
28997,11303207.748665536
28998,11536723.436699698
28999,11848399.920550665
29000,12849058.223615345
29001,16733101.289255079
29002,46902145.77446844
29003,16325622.726422532
29004,5311345.6331539415
29005,6347035.188254563
29006,9079902.504328761
29007,13746271.703227622
29008,20564354.445829056
29009,20790563.602533262
29010,22546795.888626836
29011,29509153.95921239
29012,27865588.132365257
29013,19742042.521655038
29014,8522091.174346162
29015,16133562.874150429
29016,24211804.81763091
29017,7488104.873723412
29018,8699832.527091438
29019,9858902.108896717
29020,11163696.82834856
29021,5609032.986407872
29022,5264018.091548214
29023,7230831.129356709
29024,10619771.639769224
29025,10906842.774917359
29026,12698025.940701507
29027,14176801.46491321
29028,20038242.80979482
29029,10704226.409917695
29030,15109404.548245097
29031,4815651.055281946
29032,6605712.3379793335
29033,6521769.462409137
29034,10263260.535755176
29035,5464985.186708412
29036,6219994.465824882
29037,7802182.22221781
29038,7144726.5788949095
29039,7692434.358189649
29040,9616068.507842783
29041,5704027.472523137
29042,3319016.5807752614
29043,4329982.5139100915
29044,5160375.250889003
29045,5051892.6482956065
29046,7632305.252720484
29047,9698628.453763423
29048,9916089.27049025
29049,5627666.697476022
29050,6548369.4361817315
29051,9809858.11720324
29052,5905062.515609189
29053,9504555.832080431
29054,10036150.48359239
29055,9156160.006575665
29056,11576064.649043558
29057,16214684.950529907
29058,8321234.328160897
29059,7941060.616795585
29060,9111505.181099346
29061,15805424.127324006
29062,23264558.214799907
29063,27849420.33602501
29064,8704230.615585325
29065,22488152.87128202
29066,19334944.320112426
29067,17367762.54123065
29068,45097622.98434207
29069,11011409.51241932
29070,23942473.889070433
29071,23838617.1838886
29072,32413546.3134709
29073,10093517.927879224
29074,12118739.568773631
29075,16686617.886892432
29076,11141795.860839965
29077,30085052.53631703
29078,35890701.538257375
29079,28096332.261864573
29080,6812628.43157477
29081,6164795.814752312
29082,4421439.590594179
29083,5648730.726081579
29084,3361207.5376274385
29085,3314384.712297336
29086,4584836.6253471365
29087,4582112.742221641
29088,5599298.687522354
29089,7578612.929566516
29090,4808801.270715328
29091,6577904.787972729
29092,6877152.5684672715
29093,7762900.397746854
29094,10405087.964511406
29095,9170802.542599432
29096,10443855.965127913
29097,9060295.417944979
29098,4171318.5593967983
29099,5133955.635948327
29100,6203777.681960361
29101,8223067.128367751
29102,9050133.880617773
29103,9831915.909844378
29104,3879719.8234751807
29105,4267705.35365178
29106,5043679.874890451
29107,5483368.615509917
29108,6892488.236605115
29109,7695127.87008694
29110,8129003.278967612
29111,8816241.086164566
29112,8969672.22747728
29113,8624180.5270086
29114,9148140.497278685
29115,9068486.671359152
29116,9010840.408588422
29117,8686178.072374757
29118,8284799.392061653
29119,4963039.869971905
29120,6400726.477356067
29121,11728464.980413044
29122,10927916.16612987
29123,25465199.691215087
29124,44403231.395814955
29125,20549869.793776546
29126,42993073.71819195
29127,64765996.88625514
29128,84339566.96621682
29129,45829074.88790393
29130,53629157.87058048
29131,36155254.778016105
29132,51583320.55748549
29133,65540341.92389508
29134,85389537.78031147
29135,15186313.9934237
29136,21198492.10050955
29137,57943961.50243865
29138,16666638.396103596
29139,25107623.413811903
29140,78792004.10802034
